axis_a,axis_b,layer,depth,cos,reliability_a,reliability_b,cos_disattenuated
harm,persona,10,0.3571,0.1533423104641184,0.8655892247197868,0.9851393625185081,0.1660570222285453
harm,persona,11,0.3929,0.16008039405496802,0.852246425735057,0.9860420713644398,0.1746255664030662
harm,persona,12,0.4286,0.17779766623748083,0.8522999989647349,0.98535969383417,0.19401370775272145
harm,persona,13,0.4643,0.18615721626035878,0.8676440652152357,0.9848024112922416,0.20138843366627288
harm,persona,14,0.5,0.0072894718974826364,0.9426094990225466,0.9772237224276012,0.007595094108912838
harm,persona,15,0.5357,-0.10269046760246994,0.9598915657416175,0.9728973374579357,-0.10626384744603179
harm,persona,16,0.5714,-0.2329009194663817,0.9688338287066397,0.9744402929256423,-0.23970049944483654
harm,persona,17,0.6071,-0.1759583733949247,0.9692688070363602,0.9683344857606814,-0.18162478821756894
harm,persona,18,0.6429,-0.20184131794192478,0.9766218030415232,0.9672403184595746,-0.20767282455256572
harm,persona,19,0.6786,-0.041484443833476894,0.9836868697100878,0.9627745101539094,-0.0426279593537811
harm,persona,20,0.7143,-0.08456556155394442,0.984789480699089,0.9566716119049731,-0.08712451894719297
harm,persona,21,0.75,-0.0014748833037006711,0.9871298412660462,0.9556518471105909,-0.0015185205270198375
harm,persona,22,0.7857,0.023590265530629543,0.9836830169588047,0.9503053624042848,0.02439909132724566
harm,persona,23,0.8214,0.006420185486656582,0.9812600776868194,0.9475677319866599,0.00665810100125061
harm,persona,24,0.8571,0.03119164922519089,0.9820814057301868,0.9437161881353375,0.03239991654871056
harm,persona,25,0.8929,0.09410758073844458,0.980462926641511,0.9409009818171022,0.09797991531514454
harm,persona,26,0.9286,0.11333130508387212,0.980418743324114,0.9400662174403586,0.1180496936281992
harm,persona,27,0.9643,0.0945245166289323,0.9762566736812188,0.933896654044872,0.09899495159169054
harm,persona,28,1.0,0.01327861836221151,0.9747028105603296,0.9375815935206171,0.013890319763460746
harm,eval,0,0.0,0.0,nan,nan,nan
harm,eval,1,0.0357,0.0401409522379479,0.6778264418783115,0.7928906949878393,0.05475474451340005
harm,eval,2,0.0714,0.03213752846568408,0.7128163938256185,0.667333550175431,0.046596377483513314
harm,eval,3,0.1071,-0.05309941986259161,0.7252911125146052,0.5926326267628856,-0.08099175684226291
harm,eval,4,0.1429,0.00903402541141453,0.7355671537365532,0.6860803303865359,0.012716941095773471
harm,eval,5,0.1786,0.0597048778266789,0.8059159483202775,0.7195566304710989,0.0784029581953678
harm,eval,6,0.2143,0.14898535363120818,0.8408107020637802,0.6853692469372179,0.196260162455966
harm,eval,7,0.25,0.07913095289499954,0.8574895157833263,0.716229819028327,0.10097312260065047
harm,eval,8,0.2857,0.04964135107216622,0.870962662989314,0.7793789002132036,0.06025172733699556
harm,eval,9,0.3214,0.00411089011967134,0.8860719891315284,0.7870839625349924,0.004922557900205601
harm,eval,10,0.3571,0.08733254062292413,0.8655892247197868,0.7132806583092481,0.11114500507382659
harm,eval,11,0.3929,0.11260082730893002,0.852246425735057,0.6086061013892335,0.15634746217664086
harm,eval,12,0.4286,0.14901146415692113,0.8522999989647349,0.5861462110387125,0.21082419809219138
harm,eval,13,0.4643,0.12800282395837878,0.8676440652152357,0.6696122157669809,0.16793339457290418
harm,eval,14,0.5,-0.030378732701866924,0.9426094990225466,0.8354081551940029,-0.03423374342227813
harm,eval,15,0.5357,-0.09869538198797068,0.9598915657416175,0.8176127044492285,-0.11140685872819643
harm,eval,16,0.5714,-0.15087181397333563,0.9688338287066397,0.8036901419405074,-0.17097757142468767
harm,eval,17,0.6071,-0.09213156332697049,0.9692688070363602,0.783388558150591,-0.10572987291411193
harm,eval,18,0.6429,-0.08375105059507709,0.9766218030415232,0.7843379981268987,-0.09569195516438551
harm,eval,19,0.6786,0.04260540913507392,0.9836868697100878,0.7690387575204408,0.048984895860502475
harm,eval,20,0.7143,-0.006464673183352459,0.984789480699089,0.790988368969119,-0.007324699718070365
harm,eval,21,0.75,0.13267958635947047,0.9871298412660462,0.7951171481335072,0.14976192318056009
harm,eval,22,0.7857,0.07513321957817092,0.9836830169588047,0.7953838830096392,0.08494073593361186
harm,eval,23,0.8214,0.07441285584162556,0.9812600776868194,0.7812415110101427,0.08498910418993877
harm,eval,24,0.8571,0.08152620202122132,0.9820814057301868,0.7572009592398141,0.09454049869060197
harm,eval,25,0.8929,0.10100021056053249,0.980462926641511,0.7555714965193352,0.11734616684650465
harm,eval,26,0.9286,0.03704261807227829,0.980418743324114,0.7572128393802682,0.04299192451212181
harm,eval,27,0.9643,-0.009946704260865849,0.9762566736812188,0.7591228180351856,-0.011554234425276266
harm,eval,28,1.0,0.06439407894571254,0.9747028105603296,0.8038451820353016,0.07274842913067428
harm,length,0,0.0,0.0,nan,nan,nan
harm,length,1,0.0357,0.24345737513817994,0.6778264418783115,0.9907076248240395,0.29709198075552495
harm,length,2,0.0714,0.35127281131406585,0.7128163938256185,0.9930661151857147,0.4175097434734252
harm,length,3,0.1071,0.27479494609636146,0.7252911125146052,0.9881925419976476,0.32458748977698354
harm,length,4,0.1429,0.3419316833071828,0.7355671537365532,0.9872233279938933,0.4012550172099141
harm,length,5,0.1786,0.2858333850509093,0.8059159483202775,0.9872880925222832,0.320439560901708
harm,length,6,0.2143,0.3328410865454112,0.8408107020637802,0.9896456679138492,0.36487822930914693
harm,length,7,0.25,0.3455961127582024,0.8574895157833263,0.9887854010240004,0.37532147698283946
harm,length,8,0.2857,0.34488338447704187,0.870962662989314,0.9877554559856109,0.3718328747314992
harm,length,9,0.3214,0.35196701787401086,0.8860719891315284,0.9862720460181416,0.37650357357127406
harm,length,10,0.3571,0.34328786557883356,0.8655892247197868,0.9840304766285025,0.3719617283489094
harm,length,11,0.3929,0.3406607427709067,0.852246425735057,0.9830580185076487,0.37217733330181424
harm,length,12,0.4286,0.31082272031490055,0.8522999989647349,0.9822437932790534,0.3397088541913781
harm,length,13,0.4643,0.3237113774700088,0.8676440652152357,0.9842325493540243,0.3502985195217837
harm,length,14,0.5,0.1509600064247183,0.9426094990225466,0.9821320272159026,0.15689570784213497
harm,length,15,0.5357,0.12632573723686957,0.9598915657416175,0.980155101858108,0.13023669036819974
harm,length,16,0.5714,0.14286692967895046,0.9688338287066397,0.9782457417418194,0.14675167980439394
harm,length,17,0.6071,0.1105629436490075,0.9692688070363602,0.9766502660847681,0.11363652336596756
harm,length,18,0.6429,0.07501450936031014,0.9766218030415232,0.9753608351119551,0.07685982810106864
harm,length,19,0.6786,0.038391515635553125,0.9836868697100878,0.9663337502538476,0.0393770562907037
harm,length,20,0.7143,0.03627483771621339,0.984789480699089,0.9563464145026334,0.037378869368903604
harm,length,21,0.75,-0.015395670815884511,0.9871298412660462,0.9539635715205902,-0.0158652010746214
harm,length,22,0.7857,-0.027498962312219582,0.9836830169588047,0.9439330510464838,-0.028537644441845204
harm,length,23,0.8214,-0.03155497190137038,0.9812600776868194,0.9332817274843668,-0.03297382671456797
harm,length,24,0.8571,-0.03513768136497701,0.9820814057301868,0.919388199085931,-0.03697855135524527
harm,length,25,0.8929,-0.03474626615781892,0.980462926641511,0.903626428674636,-0.036914593593990665
harm,length,26,0.9286,-0.03861763606324567,0.980418743324114,0.9044425775335182,-0.041009963543271244
harm,length,27,0.9643,-0.0687938298349356,0.9762566736812188,0.9001219423585259,-0.07338660647343953
harm,length,28,1.0,-0.10492823951626072,0.9747028105603296,0.9071135019968991,-0.11159004726265453
persona,eval,0,0.0,0.0,nan,nan,nan
persona,eval,1,0.0357,-0.15967337713104662,0.9807364394581873,0.7928906949878393,-0.1810713311282413
persona,eval,2,0.0714,-0.1342198241276667,0.980029579342514,0.667333550175431,-0.16596847126923453
persona,eval,3,0.1071,0.0535468473699325,0.9812703705553872,0.5926326267628856,0.07021772990263415
persona,eval,4,0.1429,-0.033962939571859294,0.9824426402501872,0.6860803303865359,-0.04136796776728689
persona,eval,5,0.1786,0.15533478673396336,0.9818331782694316,0.7195566304710989,0.18480656033240725
persona,eval,6,0.2143,0.1698580250994978,0.9865641854371523,0.6853692469372179,0.206567070697271
persona,eval,7,0.25,0.14262126964467944,0.9894453768822388,0.716229819028327,0.16941902864439914
persona,eval,8,0.2857,0.08760962067691332,0.9861898483250799,0.7793789002132036,0.09993030526088977
persona,eval,9,0.3214,0.08854884793533858,0.9817321928663794,0.7870839625349924,0.10073395075792121
persona,eval,10,0.3571,0.1382183638401849,0.9851393625185081,0.7132806583092481,0.16488710303364426
persona,eval,11,0.3929,0.1504900664444601,0.9860420713644398,0.6086061013892335,0.19426383604508748
persona,eval,12,0.4286,0.15009102155375378,0.98535969383417,0.5861462110387125,0.19749419544727045
persona,eval,13,0.4643,0.14554842008469435,0.9848024112922416,0.6696122157669809,0.17923435609370425
persona,eval,14,0.5,0.17024899648664674,0.9772237224276012,0.8354081551940029,0.18842486158122732
persona,eval,15,0.5357,0.1847183922589913,0.9728973374579357,0.8176127044492285,0.2071108337401031
persona,eval,16,0.5714,0.252952528866103,0.9744402929256423,0.8036901419405074,0.28583610688198247
persona,eval,17,0.6071,0.21973946946918613,0.9683344857606814,0.783388558150591,0.25229390576868277
persona,eval,18,0.6429,0.25605462426544,0.9672403184595746,0.7843379981268987,0.29397730218113266
persona,eval,19,0.6786,0.3192738273467411,0.9627745101539094,0.7690387575204408,0.37104528123356556
persona,eval,20,0.7143,0.29258624961193475,0.9566716119049731,0.790988368969119,0.336346892747507
persona,eval,21,0.75,0.27957496848978847,0.9556518471105909,0.7951171481335072,0.3207250436354726
persona,eval,22,0.7857,0.25099438118540446,0.9503053624042848,0.7953838830096392,0.2886981601327249
persona,eval,23,0.8214,0.2582326691873735,0.9475677319866599,0.7812415110101427,0.3001327566230884
persona,eval,24,0.8571,0.2506961422079359,0.9437161881353375,0.7572009592398141,0.29656600766485414
persona,eval,25,0.8929,0.22131398573338734,0.9409009818171022,0.7555714965193352,0.262481751729652
persona,eval,26,0.9286,0.20756448775343578,0.9400662174403586,0.7572128393802682,0.2460168448276579
persona,eval,27,0.9643,0.1762700148721788,0.933896654044872,0.7591228180351856,0.20935002087326726
persona,eval,28,1.0,0.059225795088424266,0.9375815935206171,0.8038451820353016,0.06822132605701572
persona,length,0,0.0,0.0,nan,nan,nan
persona,length,1,0.0357,0.029951660447396215,0.9807364394581873,0.9907076248240395,0.03038589235212821
persona,length,2,0.0714,0.15277145674634715,0.980029579342514,0.9930661151857147,0.15485796441905267
persona,length,3,0.1071,0.12962174705778537,0.9812703705553872,0.9881925419976476,0.1316323824921208
persona,length,4,0.1429,0.156233697177973,0.9824426402501872,0.9872233279938933,0.15864025666504658
persona,length,5,0.1786,0.22303394424406103,0.9818331782694316,0.9872880925222832,0.22653231505498492
persona,length,6,0.2143,0.2401227561938238,0.9865641854371523,0.9896456679138492,0.2430137140570557
persona,length,7,0.25,0.20181950289707748,0.9894453768822388,0.9887854010240004,0.2040404146801531
persona,length,8,0.2857,0.17329579463577294,0.9861898483250799,0.9877554559856109,0.1755832329948871
persona,length,9,0.3214,0.1782688677995289,0.9817321928663794,0.9862720460181416,0.1811676403996054
persona,length,10,0.3571,0.29894035496199806,0.9851393625185081,0.9840304766285025,0.30362074049408466
persona,length,11,0.3929,0.2280617114706893,0.9860420713644398,0.9830580185076487,0.23164081350932422
persona,length,12,0.4286,0.22165785743809796,0.98535969383417,0.9822437932790534,0.22530772772724283
persona,length,13,0.4643,0.23040951291792675,0.9848024112922416,0.9842325493540243,0.23403294220003104
persona,length,14,0.5,0.23620962110823224,0.9772237224276012,0.9821320272159026,0.24111023462805448
persona,length,15,0.5357,0.2595407487422345,0.9728973374579357,0.980155101858108,0.2657814358692238
persona,length,16,0.5714,0.25171332062041457,0.9744402929256423,0.9782457417418194,0.25781287329112196
persona,length,17,0.6071,0.2614489947892578,0.9683344857606814,0.9766502660847681,0.2688467189303995
persona,length,18,0.6429,0.2837839456437586,0.9672403184595746,0.9753608351119551,0.292171580994725
persona,length,19,0.6786,0.2816747127785373,0.9627745101539094,0.9663337502538476,0.2920263190865516
persona,length,20,0.7143,0.2637785576036181,0.9566716119049731,0.9563464145026334,0.2757721650016987
persona,length,21,0.75,0.2439314085748402,0.9556518471105909,0.9539635715205902,0.2554770992375039
persona,length,22,0.7857,0.25177350085445777,0.9503053624042848,0.9439330510464838,0.2658323511099401
persona,length,23,0.8214,0.23573976371836666,0.9475677319866599,0.9332817274843668,0.250680949442083
persona,length,24,0.8571,0.2212771291055561,0.9437161881353375,0.919388199085931,0.2375561965339433
persona,length,25,0.8929,0.19977877759623186,0.9409009818171022,0.903626428674636,0.21666209010032197
persona,length,26,0.9286,0.2114687471650922,0.9400662174403586,0.9044425775335182,0.22933823711867551
persona,length,27,0.9643,0.20572061004479514,0.933896654044872,0.9001219423585259,0.22437668092528637
persona,length,28,1.0,0.22148261430444252,0.9375815935206171,0.9071135019968991,0.2401619986322084
eval,length,0,0.0,0.0,nan,nan,nan
eval,length,1,0.0357,0.003802463205014105,0.7928906949878393,0.9907076248240395,0.004290279704464994
eval,length,2,0.0714,0.04019247707027414,0.667333550175431,0.9930661151857147,0.049372396855874696
eval,length,3,0.1071,0.10042623489860682,0.5926326267628856,0.9881925419976476,0.13123014724104548
eval,length,4,0.1429,0.039452173494764244,0.6860803303865359,0.9872233279938933,0.04793754020068105
eval,length,5,0.1786,0.1688105920587126,0.7195566304710989,0.9872880925222832,0.20028353763054563
eval,length,6,0.2143,0.29745956551800673,0.6853692469372179,0.9896456679138492,0.36118172562194567
eval,length,7,0.25,0.23966222481231175,0.716229819028327,0.9887854010240004,0.2847884452865111
eval,length,8,0.2857,0.19603057164884619,0.7793789002132036,0.9877554559856109,0.22342139836583672
eval,length,9,0.3214,0.24576595113935504,0.7870839625349924,0.9862720460181416,0.27894130029406633
eval,length,10,0.3571,0.32647213870067593,0.7132806583092481,0.9840304766285025,0.38968314877804067
eval,length,11,0.3929,0.31951572239430215,0.6086061013892335,0.9830580185076487,0.41308032247749044
eval,length,12,0.4286,0.30887831472540705,0.5861462110387125,0.9822437932790534,0.40707533736296253
eval,length,13,0.4643,0.35464032773121723,0.6696122157669809,0.9842325493540243,0.436845205910512
eval,length,14,0.5,0.24575921899546357,0.8354081551940029,0.9821320272159026,0.27131607528467067
eval,length,15,0.5357,0.2217718594381968,0.8176127044492285,0.980155101858108,0.24773377460589824
eval,length,16,0.5714,0.2356934396833846,0.8036901419405074,0.9782457417418194,0.26581482014584584
eval,length,17,0.6071,0.23635677645040956,0.783388558150591,0.9766502660847681,0.27021528382555704
eval,length,18,0.6429,0.23758019088869994,0.7843379981268987,0.9753608351119551,0.2716288799388092
eval,length,19,0.6786,0.24919309791855299,0.7690387575204408,0.9663337502538476,0.28906687092784067
eval,length,20,0.7143,0.26117038035497236,0.790988368969119,0.9563464145026334,0.30028335244961385
eval,length,21,0.75,0.21414157475885373,0.7951171481335072,0.9539635715205902,0.24587792347493964
eval,length,22,0.7857,0.21768352782398015,0.7953838830096392,0.9439330510464838,0.2512271533553428
eval,length,23,0.8214,0.2554835041797154,0.7812415110101427,0.9332817274843668,0.2992015417842289
eval,length,24,0.8571,0.2613602144951137,0.7572009592398141,0.919388199085931,0.31324520925003546
eval,length,25,0.8929,0.25876901110285205,0.7555714965193352,0.903626428674636,0.3131699052604742
eval,length,26,0.9286,0.2822106169026568,0.7572128393802682,0.9044425775335182,0.3410152995719759
eval,length,27,0.9643,0.2939880856697945,0.7591228180351856,0.9001219423585259,0.3556501801761168
eval,length,28,1.0,0.27117878031601117,0.8038451820353016,0.9071135019968991,0.31756942367434166
