axis_a,axis_b,layer,depth,cos,reliability_a,reliability_b,cos_disattenuated
harm_v2,eval_v2,11,0.3929,0.056646235159496086,0.9897800334833662,0.9820079454395574,0.05745716660623084
harm_v2,eval_v2,12,0.4286,0.09568555500782856,0.9904623000076813,0.9796814016477027,0.09713706424343727
harm_v2,eval_v2,13,0.4643,0.07960163031429214,0.991904750793595,0.9813424811143562,0.08068200417617577
harm_v2,eval_v2,14,0.5,-0.06485357211628137,0.9950069088241624,0.9882175327589713,-0.06540253416766183
harm_v2,eval_v2,15,0.5357,-0.08701993601243456,0.9960943942983123,0.9868948436808732,-0.08776736737016023
harm_v2,eval_v2,16,0.5714,-0.1587273908093039,0.9972629479141337,0.9871358084357672,-0.15997738088469973
harm_v2,eval_v2,17,0.6071,-0.11029765426508192,0.997279439306789,0.9855298835812142,-0.11125587270729907
harm_v2,eval_v2,18,0.6429,-0.09960940273073438,0.9976691192232601,0.9861425663319616,-0.10042393125130836
harm_v2,eval_v2,19,0.6786,0.003069464333488092,0.9980709773799172,0.9833690629881598,0.0030983010002905
harm_v2,eval_v2,20,0.7143,-0.04894344620828018,0.9976870449566876,0.9829525340335872,-0.04942322784572853
harm_v2,eval_v2,21,0.75,0.07841095073360137,0.9975895827871292,0.9832383778290946,0.07917195263855223
harm_v2,eval_v2,22,0.7857,0.03380665915261252,0.9974829697113197,0.9833508703695523,0.034134634495681354
harm_v2,eval_v2,23,0.8214,0.045125009696919544,0.9975144407934329,0.9836988914878065,0.0455540109077354
harm_v2,eval_v2,24,0.8571,0.06917823553685196,0.9977318387586258,0.9817588670587425,0.06989725956094635
harm_v2,eval_v2,25,0.8929,0.09578970906839403,0.9973565762915696,0.9809908839586536,0.0968414181382892
harm_v2,eval_v2,26,0.9286,0.0564025994401634,0.9972189505842712,0.9812468090832929,0.05701836104474806
harm_v2,eval_v2,27,0.9643,0.030464738952230425,0.9968354454574994,0.9811002794233274,0.030805554128136202
harm_v2,eval_v2,28,1.0,0.1118469691361949,0.9960720178583033,0.9850482753387053,0.11291459796056362
